"date","state_id","weekday","month","year","event_name_1","event_name_2","snap_CA","snap_TX","snap_WI","mean_sell_price","total_sales"
"2011-05-15","CA","Sunday",5,2011,"None","None",0,1,1,4.2435280334728,13549
"2011-05-15","TX","Sunday",5,2011,"None","None",0,1,1,4.19357037660425,10237
"2011-05-15","WI","Sunday",5,2011,"None","None",0,1,1,4.33054659282446,7534
"2011-05-16","CA","Monday",5,2011,"None","None",0,0,0,4.2435280334728,9542
"2011-05-16","TX","Monday",5,2011,"None","None",0,0,0,4.19357037660425,7141
"2011-05-16","WI","Monday",5,2011,"None","None",0,0,0,4.33054659282446,5530
"2011-05-17","CA","Tuesday",5,2011,"None","None",0,0,0,4.2435280334728,8492
"2011-05-17","TX","Tuesday",5,2011,"None","None",0,0,0,4.19357037660425,6179
"2011-05-17","WI","Tuesday",5,2011,"None","None",0,0,0,4.33054659282446,4942
"2011-05-18","CA","Wednesday",5,2011,"None","None",0,0,0,4.2435280334728,8258
"2011-05-18","TX","Wednesday",5,2011,"None","None",0,0,0,4.19357037660425,5787
"2011-05-18","WI","Wednesday",5,2011,"None","None",0,0,0,4.33054659282446,4725
"2011-05-19","CA","Thursday",5,2011,"None","None",0,0,0,4.2435280334728,8410
"2011-05-19","TX","Thursday",5,2011,"None","None",0,0,0,4.19357037660425,5680
"2011-05-19","WI","Thursday",5,2011,"None","None",0,0,0,4.33054659282446,4594
"2011-05-20","CA","Friday",5,2011,"None","None",0,0,0,4.2435280334728,9809
"2011-05-20","TX","Friday",5,2011,"None","None",0,0,0,4.19357037660425,6337
"2011-05-20","WI","Friday",5,2011,"None","None",0,0,0,4.33054659282446,5503
"2011-05-21","CA","Saturday",5,2011,"None","None",0,0,0,4.24125083500334,12007
"2011-05-21","TX","Saturday",5,2011,"None","None",0,0,0,4.18595218120805,8288
"2011-05-21","WI","Saturday",5,2011,"None","None",0,0,0,4.32235181185505,6817
"2011-05-22","CA","Sunday",5,2011,"None","None",0,0,0,4.24125083500334,12301
"2011-05-22","TX","Sunday",5,2011,"None","None",0,0,0,4.18595218120805,8518
"2011-05-22","WI","Sunday",5,2011,"None","None",0,0,0,4.32235181185505,5427
"2011-05-23","CA","Monday",5,2011,"None","None",0,0,0,4.24125083500334,9346
"2011-05-23","TX","Monday",5,2011,"None","None",0,0,0,4.18595218120805,6545
"2011-05-23","WI","Monday",5,2011,"None","None",0,0,0,4.32235181185505,5063
"2011-05-24","CA","Tuesday",5,2011,"None","None",0,0,0,4.24125083500334,8541
"2011-05-24","TX","Tuesday",5,2011,"None","None",0,0,0,4.18595218120805,5813
"2011-05-24","WI","Tuesday",5,2011,"None","None",0,0,0,4.32235181185505,4849
"2011-05-25","CA","Wednesday",5,2011,"None","None",0,0,0,4.24125083500334,8835
"2011-05-25","TX","Wednesday",5,2011,"None","None",0,0,0,4.18595218120805,5958
"2011-05-25","WI","Wednesday",5,2011,"None","None",0,0,0,4.32235181185505,4265
"2011-05-26","CA","Thursday",5,2011,"None","None",0,0,0,4.24125083500334,9176
"2011-05-26","TX","Thursday",5,2011,"None","None",0,0,0,4.18595218120805,6283
"2011-05-26","WI","Thursday",5,2011,"None","None",0,0,0,4.32235181185505,5021
"2011-05-27","CA","Friday",5,2011,"None","None",0,0,0,4.24125083500334,10231
"2011-05-27","TX","Friday",5,2011,"None","None",0,0,0,4.18595218120805,6343
"2011-05-27","WI","Friday",5,2011,"None","None",0,0,0,4.32235181185505,5907
"2011-05-28","CA","Saturday",5,2011,"None","None",0,0,0,4.24867265469062,10959
"2011-05-28","TX","Saturday",5,2011,"None","None",0,0,0,4.18853628023353,8286
"2011-05-28","WI","Saturday",5,2011,"None","None",0,0,0,4.33472870061875,6282
"2011-05-29","CA","Sunday",5,2011,"None","None",0,0,0,4.24867265469062,11115
"2011-05-29","TX","Sunday",5,2011,"None","None",0,0,0,4.18853628023353,7251
"2011-05-29","WI","Sunday",5,2011,"None","None",0,0,0,4.33472870061875,5083
"2011-05-30","CA","Monday",5,2011,"MemorialDay","None",0,0,0,4.24867265469062,10768
"2011-05-30","TX","Monday",5,2011,"MemorialDay","None",0,0,0,4.18853628023353,7152
"2011-05-30","WI","Monday",5,2011,"MemorialDay","None",0,0,0,4.33472870061875,4618
"2011-05-31","CA","Tuesday",5,2011,"NBAFinalsStart","None",0,0,0,4.24867265469062,8743
"2011-05-31","TX","Tuesday",5,2011,"NBAFinalsStart","None",0,0,0,4.18853628023353,5865
"2011-05-31","WI","Tuesday",5,2011,"NBAFinalsStart","None",0,0,0,4.33472870061875,4947
"2011-06-01","CA","Wednesday",6,2011,"None","None",1,1,0,4.24867265469062,9662
"2011-06-01","TX","Wednesday",6,2011,"None","None",1,1,0,4.18853628023353,7780
"2011-06-01","WI","Wednesday",6,2011,"None","None",1,1,0,4.33472870061875,5723
"2011-06-02","CA","Thursday",6,2011,"None","None",1,0,1,4.24867265469062,9889
"2011-06-02","TX","Thursday",6,2011,"None","None",1,0,1,4.18853628023353,6662
"2011-06-02","WI","Thursday",6,2011,"None","None",1,0,1,4.33472870061875,6130
"2011-06-03","CA","Friday",6,2011,"None","None",1,1,1,4.24867265469062,11788
"2011-06-03","TX","Friday",6,2011,"None","None",1,1,1,4.18853628023353,8130
"2011-06-03","WI","Friday",6,2011,"None","None",1,1,1,4.33472870061875,6863
"2011-06-04","CA","Saturday",6,2011,"None","None",1,0,0,4.25348956608148,13730
"2011-06-04","TX","Saturday",6,2011,"None","None",1,0,0,4.19449667221298,8753
"2011-06-04","WI","Saturday",6,2011,"None","None",1,0,0,4.33209103840683,7827
"2011-06-05","CA","Sunday",6,2011,"None","None",1,1,1,4.25348956608148,13997
"2011-06-05","TX","Sunday",6,2011,"None","None",1,1,1,4.19449667221298,9712
"2011-06-05","WI","Sunday",6,2011,"None","None",1,1,1,4.33209103840683,7895
"2011-06-06","CA","Monday",6,2011,"None","None",1,1,1,4.25348956608148,11171
"2011-06-06","TX","Monday",6,2011,"None","None",1,1,1,4.19449667221298,8655
"2011-06-06","WI","Monday",6,2011,"None","None",1,1,1,4.33209103840683,6859
"2011-06-07","CA","Tuesday",6,2011,"None","None",1,1,0,4.25348956608148,10489
"2011-06-07","TX","Tuesday",6,2011,"None","None",1,1,0,4.19449667221298,7955
"2011-06-07","WI","Tuesday",6,2011,"None","None",1,1,0,4.33209103840683,6645
"2011-06-08","CA","Wednesday",6,2011,"None","None",1,0,1,4.25348956608148,10606
"2011-06-08","TX","Wednesday",6,2011,"None","None",1,0,1,4.19449667221298,7409
"2011-06-08","WI","Wednesday",6,2011,"None","None",1,0,1,4.33209103840683,6438
"2011-06-09","CA","Thursday",6,2011,"None","None",1,1,1,4.25348956608148,10266
"2011-06-09","TX","Thursday",6,2011,"None","None",1,1,1,4.19449667221298,7772
"2011-06-09","WI","Thursday",6,2011,"None","None",1,1,1,4.33209103840683,6744
"2011-06-10","CA","Friday",6,2011,"None","None",1,0,0,4.25348956608148,12188
"2011-06-10","TX","Friday",6,2011,"None","None",1,0,0,4.19449667221298,7823
"2011-06-10","WI","Friday",6,2011,"None","None",1,0,0,4.33209103840683,6408
"2011-06-11","CA","Saturday",6,2011,"None","None",0,1,1,4.25551188903567,12534
"2011-06-11","TX","Saturday",6,2011,"None","None",0,1,1,4.19680132587528,9628
"2011-06-11","WI","Saturday",6,2011,"None","None",0,1,1,4.33533962264151,7778
"2011-06-12","CA","Sunday",6,2011,"NBAFinalsEnd","None",0,1,1,4.25551188903567,13616
"2011-06-12","TX","Sunday",6,2011,"NBAFinalsEnd","None",0,1,1,4.19680132587528,10570
"2011-06-12","WI","Sunday",6,2011,"NBAFinalsEnd","None",0,1,1,4.33533962264151,6908
"2011-06-13","CA","Monday",6,2011,"None","None",0,1,0,4.25551188903567,11284
"2011-06-13","TX","Monday",6,2011,"None","None",0,1,0,4.19680132587528,8731
"2011-06-13","WI","Monday",6,2011,"None","None",0,1,0,4.33533962264151,5737
"2011-06-14","CA","Tuesday",6,2011,"None","None",0,0,1,4.25551188903567,10400
"2011-06-14","TX","Tuesday",6,2011,"None","None",0,0,1,4.19680132587528,7320
"2011-06-14","WI","Tuesday",6,2011,"None","None",0,0,1,4.33533962264151,6435
"2011-06-15","CA","Wednesday",6,2011,"None","None",0,1,1,4.25551188903567,10380
"2011-06-15","TX","Wednesday",6,2011,"None","None",0,1,1,4.19680132587528,8142
"2011-06-15","WI","Wednesday",6,2011,"None","None",0,1,1,4.33533962264151,6736
"2011-06-16","CA","Thursday",6,2011,"None","None",0,0,0,4.25551188903567,9936
"2011-06-16","TX","Thursday",6,2011,"None","None",0,0,0,4.19680132587528,6941
"2011-06-16","WI","Thursday",6,2011,"None","None",0,0,0,4.33533962264151,5829
"2011-06-17","CA","Friday",6,2011,"None","None",0,0,0,4.25551188903567,10661
"2011-06-17","TX","Friday",6,2011,"None","None",0,0,0,4.19680132587528,7876
"2011-06-17","WI","Friday",6,2011,"None","None",0,0,0,4.33533962264151,6175
"2011-06-18","CA","Saturday",6,2011,"None","None",0,0,0,4.25501976284585,12745
"2011-06-18","TX","Saturday",6,2011,"None","None",0,0,0,4.19529423910799,9080
"2011-06-18","WI","Saturday",6,2011,"None","None",0,0,0,4.33430787309048,7000
"2011-06-19","CA","Sunday",6,2011,"Father's day","None",0,0,0,4.25501976284585,11822
"2011-06-19","TX","Sunday",6,2011,"Father's day","None",0,0,0,4.19529423910799,8521
"2011-06-19","WI","Sunday",6,2011,"Father's day","None",0,0,0,4.33430787309048,5763
"2011-06-20","CA","Monday",6,2011,"None","None",0,0,0,4.25501976284585,11173
"2011-06-20","TX","Monday",6,2011,"None","None",0,0,0,4.19529423910799,7684
"2011-06-20","WI","Monday",6,2011,"None","None",0,0,0,4.33430787309048,5404
"2011-06-21","CA","Tuesday",6,2011,"None","None",0,0,0,4.25501976284585,10049
"2011-06-21","TX","Tuesday",6,2011,"None","None",0,0,0,4.19529423910799,6636
"2011-06-21","WI","Tuesday",6,2011,"None","None",0,0,0,4.33430787309048,5125
"2011-06-22","CA","Wednesday",6,2011,"None","None",0,0,0,4.25501976284585,10125
"2011-06-22","TX","Wednesday",6,2011,"None","None",0,0,0,4.19529423910799,5859
"2011-06-22","WI","Wednesday",6,2011,"None","None",0,0,0,4.33430787309048,5417
"2011-06-23","CA","Thursday",6,2011,"None","None",0,0,0,4.25501976284585,10442
"2011-06-23","TX","Thursday",6,2011,"None","None",0,0,0,4.19529423910799,7007
"2011-06-23","WI","Thursday",6,2011,"None","None",0,0,0,4.33430787309048,5331
"2011-06-24","CA","Friday",6,2011,"None","None",0,0,0,4.25501976284585,11207
"2011-06-24","TX","Friday",6,2011,"None","None",0,0,0,4.19529423910799,7327
"2011-06-24","WI","Friday",6,2011,"None","None",0,0,0,4.33430787309048,6104
"2011-06-25","CA","Saturday",6,2011,"None","None",0,0,0,4.25358995403808,12037
"2011-06-25","TX","Saturday",6,2011,"None","None",0,0,0,4.19931247426925,8300
"2011-06-25","WI","Saturday",6,2011,"None","None",0,0,0,4.33412605435801,6145
"2011-06-26","CA","Sunday",6,2011,"None","None",0,0,0,4.25358995403808,13032
"2011-06-26","TX","Sunday",6,2011,"None","None",0,0,0,4.19931247426925,9188
"2011-06-26","WI","Sunday",6,2011,"None","None",0,0,0,4.33412605435801,5448
"2011-06-27","CA","Monday",6,2011,"None","None",0,0,0,4.25358995403808,10458
"2011-06-27","TX","Monday",6,2011,"None","None",0,0,0,4.19931247426925,7157
"2011-06-27","WI","Monday",6,2011,"None","None",0,0,0,4.33412605435801,5027
"2011-06-28","CA","Tuesday",6,2011,"None","None",0,0,0,4.25358995403808,8483
"2011-06-28","TX","Tuesday",6,2011,"None","None",0,0,0,4.19931247426925,6520
"2011-06-28","WI","Tuesday",6,2011,"None","None",0,0,0,4.33412605435801,4797
"2011-06-29","CA","Wednesday",6,2011,"None","None",0,0,0,4.25358995403808,8956
"2011-06-29","TX","Wednesday",6,2011,"None","None",0,0,0,4.19931247426925,6162
"2011-06-29","WI","Wednesday",6,2011,"None","None",0,0,0,4.33412605435801,4812
"2011-06-30","CA","Thursday",6,2011,"None","None",0,0,0,4.25358995403808,9822
"2011-06-30","TX","Thursday",6,2011,"None","None",0,0,0,4.19931247426925,6353
"2011-06-30","WI","Thursday",6,2011,"None","None",0,0,0,4.33412605435801,5276
"2011-07-01","CA","Friday",7,2011,"None","None",1,1,0,4.25358995403808,13455
"2011-07-01","TX","Friday",7,2011,"None","None",1,1,0,4.19931247426925,9592
"2011-07-01","WI","Friday",7,2011,"None","None",1,1,0,4.33412605435801,7986
"2011-07-02","CA","Saturday",7,2011,"None","None",1,0,1,4.25433082460733,14988
"2011-07-02","TX","Saturday",7,2011,"None","None",1,0,1,4.19944843141275,9559
"2011-07-02","WI","Saturday",7,2011,"None","None",1,0,1,4.33477946324387,8454
"2011-07-03","CA","Sunday",7,2011,"None","None",1,1,1,4.25433082460733,13502
"2011-07-03","TX","Sunday",7,2011,"None","None",1,1,1,4.19944843141275,9194
"2011-07-03","WI","Sunday",7,2011,"None","None",1,1,1,4.33477946324387,6477
"2011-07-04","CA","Monday",7,2011,"IndependenceDay","None",1,0,0,4.25433082460733,10583
"2011-07-04","TX","Monday",7,2011,"IndependenceDay","None",1,0,0,4.19944843141275,7983
"2011-07-04","WI","Monday",7,2011,"IndependenceDay","None",1,0,0,4.33477946324387,4467
"2011-07-05","CA","Tuesday",7,2011,"None","None",1,1,1,4.25433082460733,11916
"2011-07-05","TX","Tuesday",7,2011,"None","None",1,1,1,4.19944843141275,8431
"2011-07-05","WI","Tuesday",7,2011,"None","None",1,1,1,4.33477946324387,6249
"2011-07-06","CA","Wednesday",7,2011,"None","None",1,1,1,4.25433082460733,12365
"2011-07-06","TX","Wednesday",7,2011,"None","None",1,1,1,4.19944843141275,7508
"2011-07-06","WI","Wednesday",7,2011,"None","None",1,1,1,4.33477946324387,6729
"2011-07-07","CA","Thursday",7,2011,"None","None",1,1,0,4.25433082460733,12070
"2011-07-07","TX","Thursday",7,2011,"None","None",1,1,0,4.19944843141275,8617
"2011-07-07","WI","Thursday",7,2011,"None","None",1,1,0,4.33477946324387,6040
"2011-07-08","CA","Friday",7,2011,"None","None",1,0,1,4.25433082460733,12505
"2011-07-08","TX","Friday",7,2011,"None","None",1,0,1,4.19944843141275,7928
"2011-07-08","WI","Friday",7,2011,"None","None",1,0,1,4.33477946324387,7246
"2011-07-09","CA","Saturday",7,2011,"None","None",1,1,1,4.2549967384214,14046
"2011-07-09","TX","Saturday",7,2011,"None","None",1,1,1,4.19892411536101,10024
"2011-07-09","WI","Saturday",7,2011,"None","None",1,1,1,4.33920055775041,8416
"2011-07-10","CA","Sunday",7,2011,"None","None",1,0,0,4.2549967384214,14520
"2011-07-10","TX","Sunday",7,2011,"None","None",1,0,0,4.19892411536101,9895
"2011-07-10","WI","Sunday",7,2011,"None","None",1,0,0,4.33920055775041,7124
"2011-07-11","CA","Monday",7,2011,"None","None",0,1,1,4.2549967384214,10926
"2011-07-11","TX","Monday",7,2011,"None","None",0,1,1,4.19892411536101,8868
"2011-07-11","WI","Monday",7,2011,"None","None",0,1,1,4.33920055775041,6798
"2011-07-12","CA","Tuesday",7,2011,"None","None",0,1,1,4.2549967384214,9697
"2011-07-12","TX","Tuesday",7,2011,"None","None",0,1,1,4.19892411536101,7968
"2011-07-12","WI","Tuesday",7,2011,"None","None",0,1,1,4.33920055775041,6967
"2011-07-13","CA","Wednesday",7,2011,"None","None",0,1,0,4.2549967384214,9553
"2011-07-13","TX","Wednesday",7,2011,"None","None",0,1,0,4.19892411536101,8087
"2011-07-13","WI","Wednesday",7,2011,"None","None",0,1,0,4.33920055775041,5805
"2011-07-14","CA","Thursday",7,2011,"None","None",0,0,1,4.2549967384214,9800
"2011-07-14","TX","Thursday",7,2011,"None","None",0,0,1,4.19892411536101,7225
"2011-07-14","WI","Thursday",7,2011,"None","None",0,0,1,4.33920055775041,6422
"2011-07-15","CA","Friday",7,2011,"None","None",0,1,1,4.2549967384214,10931
"2011-07-15","TX","Friday",7,2011,"None","None",0,1,1,4.19892411536101,8809
"2011-07-15","WI","Friday",7,2011,"None","None",0,1,1,4.33920055775041,7609
"2011-07-16","CA","Saturday",7,2011,"None","None",0,0,0,4.26592592592593,13438
"2011-07-16","TX","Saturday",7,2011,"None","None",0,0,0,4.20317599186165,9541
"2011-07-16","WI","Saturday",7,2011,"None","None",0,0,0,4.33697986577181,7890
"2011-07-17","CA","Sunday",7,2011,"None","None",0,0,0,4.26592592592593,13484
"2011-07-17","TX","Sunday",7,2011,"None","None",0,0,0,4.20317599186165,9758
"2011-07-17","WI","Sunday",7,2011,"None","None",0,0,0,4.33697986577181,7092
"2011-07-18","CA","Monday",7,2011,"None","None",0,0,0,4.26592592592593,10834
"2011-07-18","TX","Monday",7,2011,"None","None",0,0,0,4.20317599186165,7794
"2011-07-18","WI","Monday",7,2011,"None","None",0,0,0,4.33697986577181,6011
"2011-07-19","CA","Tuesday",7,2011,"None","None",0,0,0,4.26592592592593,9406
"2011-07-19","TX","Tuesday",7,2011,"None","None",0,0,0,4.20317599186165,6577
"2011-07-19","WI","Tuesday",7,2011,"None","None",0,0,0,4.33697986577181,5948
"2011-07-20","CA","Wednesday",7,2011,"None","None",0,0,0,4.26592592592593,9930
"2011-07-20","TX","Wednesday",7,2011,"None","None",0,0,0,4.20317599186165,6950
"2011-07-20","WI","Wednesday",7,2011,"None","None",0,0,0,4.33697986577181,5607
"2011-07-21","CA","Thursday",7,2011,"None","None",0,0,0,4.26592592592593,10209
"2011-07-21","TX","Thursday",7,2011,"None","None",0,0,0,4.20317599186165,6885
"2011-07-21","WI","Thursday",7,2011,"None","None",0,0,0,4.33697986577181,5684
"2011-07-22","CA","Friday",7,2011,"None","None",0,0,0,4.26592592592593,11621
"2011-07-22","TX","Friday",7,2011,"None","None",0,0,0,4.20317599186165,7789
"2011-07-22","WI","Friday",7,2011,"None","None",0,0,0,4.33697986577181,6946
"2011-07-23","CA","Saturday",7,2011,"None","None",0,0,0,4.26377324923176,13827
"2011-07-23","TX","Saturday",7,2011,"None","None",0,0,0,4.20694050991501,9133
"2011-07-23","WI","Saturday",7,2011,"None","None",0,0,0,4.3404980401199,7324
"2011-07-24","CA","Sunday",7,2011,"None","None",0,0,0,4.26377324923176,13467
"2011-07-24","TX","Sunday",7,2011,"None","None",0,0,0,4.20694050991501,9310
"2011-07-24","WI","Sunday",7,2011,"None","None",0,0,0,4.3404980401199,6022
"2011-07-25","CA","Monday",7,2011,"None","None",0,0,0,4.26377324923176,10083
"2011-07-25","TX","Monday",7,2011,"None","None",0,0,0,4.20694050991501,7536
"2011-07-25","WI","Monday",7,2011,"None","None",0,0,0,4.3404980401199,5276
"2011-07-26","CA","Tuesday",7,2011,"None","None",0,0,0,4.26377324923176,9377
"2011-07-26","TX","Tuesday",7,2011,"None","None",0,0,0,4.20694050991501,6582
"2011-07-26","WI","Tuesday",7,2011,"None","None",0,0,0,4.3404980401199,5236
"2011-07-27","CA","Wednesday",7,2011,"None","None",0,0,0,4.26377324923176,9379
"2011-07-27","TX","Wednesday",7,2011,"None","None",0,0,0,4.20694050991501,6447
"2011-07-27","WI","Wednesday",7,2011,"None","None",0,0,0,4.3404980401199,4678
"2011-07-28","CA","Thursday",7,2011,"None","None",0,0,0,4.26377324923176,9548
"2011-07-28","TX","Thursday",7,2011,"None","None",0,0,0,4.20694050991501,6597
"2011-07-28","WI","Thursday",7,2011,"None","None",0,0,0,4.3404980401199,5098
"2011-07-29","CA","Friday",7,2011,"None","None",0,0,0,4.26377324923176,11085
"2011-07-29","TX","Friday",7,2011,"None","None",0,0,0,4.20694050991501,7294
"2011-07-29","WI","Friday",7,2011,"None","None",0,0,0,4.3404980401199,6163
"2011-07-30","CA","Saturday",7,2011,"None","None",0,0,0,4.27158274534958,12797
"2011-07-30","TX","Saturday",7,2011,"None","None",0,0,0,4.20704838709677,8868
"2011-07-30","WI","Saturday",7,2011,"None","None",0,0,0,4.34800412465628,7288
"2011-07-31","CA","Sunday",7,2011,"None","None",0,0,0,4.27158274534958,12841
"2011-07-31","TX","Sunday",7,2011,"None","None",0,0,0,4.20704838709677,9379
"2011-07-31","WI","Sunday",7,2011,"None","None",0,0,0,4.34800412465628,6457
"2011-08-01","CA","Monday",8,2011,"Ramadan starts","None",1,1,0,4.27158274534958,11381
"2011-08-01","TX","Monday",8,2011,"Ramadan starts","None",1,1,0,4.20704838709677,9139
"2011-08-01","WI","Monday",8,2011,"Ramadan starts","None",1,1,0,4.34800412465628,6087
"2011-08-02","CA","Tuesday",8,2011,"None","None",1,0,1,4.27158274534958,11236
"2011-08-02","TX","Tuesday",8,2011,"None","None",1,0,1,4.20704838709677,7367
"2011-08-02","WI","Tuesday",8,2011,"None","None",1,0,1,4.34800412465628,6872
"2011-08-03","CA","Wednesday",8,2011,"None","None",1,1,1,4.27158274534958,11280
"2011-08-03","TX","Wednesday",8,2011,"None","None",1,1,1,4.20704838709677,8535
"2011-08-03","WI","Wednesday",8,2011,"None","None",1,1,1,4.34800412465628,7422
"2011-08-04","CA","Thursday",8,2011,"None","None",1,0,0,4.27158274534958,10499
"2011-08-04","TX","Thursday",8,2011,"None","None",1,0,0,4.20704838709677,7618
"2011-08-04","WI","Thursday",8,2011,"None","None",1,0,0,4.34800412465628,5596
"2011-08-05","CA","Friday",8,2011,"None","None",1,1,1,4.27158274534958,11494
"2011-08-05","TX","Friday",8,2011,"None","None",1,1,1,4.20704838709677,8380
"2011-08-05","WI","Friday",8,2011,"None","None",1,1,1,4.34800412465628,6720
"2011-08-06","CA","Saturday",8,2011,"None","None",1,1,1,4.26262193178196,13371
